order_id,warehouse_date,delivery_due_date,product_group,unit_of_measure,volume,tl_cost,ltl_cost
5485,11/05/2014,12/11/2014,Gardening and Outdoor,684,39487,996,239
5486,07/06/2011,09/03/2011,Gardening and Outdoor,756,34623,959,191
5487,10/30/2011,12/12/2011,Gardening and Outdoor,973,16817,872,270
5488,10/26/2011,11/19/2011,Gardening and Outdoor,888,38462,852,152
5489,06/26/2007,08/05/2007,Gardening and Outdoor,591,24375,982,182
5490,04/20/2007,04/30/2007,Gardening and Outdoor,910,30030,835,288
5491,10/24/2014,11/26/2014,Gardening and Outdoor,700,11897,815,295
5492,09/04/2013,09/30/2013,Gardening and Outdoor,848,30224,824,248
5493,10/28/2013,11/29/2013,Gardening and Outdoor,622,41407,911,183
5494,07/31/2007,09/21/2007,Gardening and Outdoor,775,17893,945,144
5495,07/28/2009,09/15/2009,Gardening and Outdoor,612,6061,866,195
5496,11/21/2011,12/30/2011,Gardening and Outdoor,701,20350,834,289
5497,08/24/2008,09/17/2008,Gardening and Outdoor,960,10788,887,168
5498,04/26/2010,05/25/2010,Gardening and Outdoor,769,10247,939,196
5499,05/23/2013,07/01/2013,Gardening and Outdoor,650,24807,885,193
5500,09/30/2009,11/01/2009,Gardening and Outdoor,662,22734,844,295
5501,11/26/2014,01/14/2015,Gardening and Outdoor,640,37492,930,256
5502,08/10/2013,10/08/2013,Gardening and Outdoor,692,44327,955,159
5503,08/30/2007,10/08/2007,Gardening and Outdoor,702,5746,965,262
5504,09/30/2011,10/09/2011,Gardening and Outdoor,805,42835,973,188
5505,01/12/2008,01/17/2008,Gardening and Outdoor,574,34339,853,197
5506,02/20/2006,03/03/2006,Gardening and Outdoor,958,49073,916,192
5507,12/06/2009,02/01/2010,Gardening and Outdoor,681,2236,876,217
5508,03/12/2009,04/23/2009,Gardening and Outdoor,558,15538,995,153
5509,06/24/2011,07/25/2011,Gardening and Outdoor,888,18917,912,282
5510,09/07/2012,09/20/2012,Gardening and Outdoor,756,38410,902,190
5511,03/20/2007,04/26/2007,Gardening and Outdoor,694,22703,959,263
5512,05/27/2012,07/01/2012,Gardening and Outdoor,759,12399,973,198
5513,09/16/2009,10/31/2009,Gardening and Outdoor,954,13018,905,150
5514,09/20/2006,10/21/2006,Gardening and Outdoor,838,18684,910,156
5515,01/05/2009,02/04/2009,Gardening and Outdoor,859,16105,988,256
5516,03/04/2014,04/30/2014,Gardening and Outdoor,586,18711,890,196
5517,11/06/2009,12/08/2009,Gardening and Outdoor,612,37005,945,159
5518,09/08/2006,09/16/2006,Gardening and Outdoor,675,49709,968,275
5519,04/08/2012,04/17/2012,Gardening and Outdoor,688,11224,889,273
5520,02/26/2012,04/17/2012,Gardening and Outdoor,787,30837,928,151
5521,04/06/2013,04/29/2013,Gardening and Outdoor,951,45764,852,264
5522,05/04/2008,06/19/2008,Gardening and Outdoor,708,25222,989,256
5523,05/10/2009,06/08/2009,Gardening and Outdoor,942,43060,879,162
5524,10/30/2012,11/13/2012,Gardening and Outdoor,952,15178,972,225
5525,02/23/2006,03/21/2006,Gardening and Outdoor,577,44331,882,163
5526,08/11/2010,10/06/2010,Gardening and Outdoor,624,4314,920,175
5527,10/19/2006,11/28/2006,Gardening and Outdoor,682,33311,838,275
5528,02/18/2008,03/15/2008,Gardening and Outdoor,599,31598,921,294
5529,08/02/2012,08/17/2012,Gardening and Outdoor,738,19639,858,168
5530,04/17/2012,06/04/2012,Gardening and Outdoor,656,7382,835,250
5531,06/10/2014,06/15/2014,Gardening and Outdoor,935,6656,972,231
5532,03/30/2008,04/11/2008,Gardening and Outdoor,905,10862,985,234
5533,09/10/2007,10/21/2007,Gardening and Outdoor,952,38953,879,175
5534,02/06/2012,02/23/2012,Gardening and Outdoor,796,34937,902,160
5535,06/26/2008,06/28/2008,Gardening and Outdoor,941,1123,957,160
5536,07/13/2007,09/02/2007,Gardening and Outdoor,756,32854,924,175
5537,03/14/2007,04/01/2007,Gardening and Outdoor,973,41834,957,169
5538,03/16/2010,05/07/2010,Gardening and Outdoor,672,45844,835,191
5539,10/11/2013,12/10/2013,Gardening and Outdoor,671,44335,991,285
5540,08/24/2009,10/21/2009,Gardening and Outdoor,698,16793,902,250
5541,04/09/2013,05/26/2013,Gardening and Outdoor,675,19595,904,210
5542,05/28/2009,06/30/2009,Gardening and Outdoor,649,38716,994,241
5543,08/02/2007,09/14/2007,Gardening and Outdoor,954,31283,938,161
5544,05/02/2007,05/10/2007,Gardening and Outdoor,565,46721,852,167
5545,10/02/2014,11/13/2014,Gardening and Outdoor,629,1975,937,246
5546,07/17/2007,08/01/2007,Gardening and Outdoor,582,36081,825,218
5547,09/17/2012,10/28/2012,Gardening and Outdoor,795,42515,861,218
5548,01/13/2012,02/16/2012,Gardening and Outdoor,918,40432,870,248
5549,04/02/2010,04/25/2010,Gardening and Outdoor,701,13427,859,295
5550,05/21/2008,06/21/2008,Gardening and Outdoor,624,26165,815,175
5551,12/02/2008,12/07/2008,Gardening and Outdoor,744,8634,918,179
5552,11/27/2013,01/13/2014,Gardening and Outdoor,922,21319,918,234
5553,02/20/2006,03/12/2006,Gardening and Outdoor,687,9050,807,266
5554,12/24/2014,02/10/2015,Gardening and Outdoor,777,7185,876,185
5555,07/16/2011,08/22/2011,Gardening and Outdoor,837,18423,868,268
5556,10/18/2006,10/20/2006,Gardening and Outdoor,833,37786,805,151
5557,05/03/2014,05/20/2014,Gardening and Outdoor,696,24054,813,156
5558,12/24/2006,01/15/2007,Gardening and Outdoor,610,42220,920,273
5559,05/16/2014,05/26/2014,Gardening and Outdoor,557,10680,906,211
5560,06/01/2009,06/07/2009,Gardening and Outdoor,684,6029,852,168
5561,04/02/2011,06/01/2011,Gardening and Outdoor,557,15048,892,269
5562,07/03/2010,07/27/2010,Gardening and Outdoor,729,15689,897,195
5563,08/31/2014,10/09/2014,Gardening and Outdoor,947,22818,977,183
5564,04/28/2010,05/09/2010,Gardening and Outdoor,822,1867,846,224
5565,08/30/2014,10/11/2014,Gardening and Outdoor,955,48059,883,244
5566,06/21/2013,08/07/2013,Gardening and Outdoor,852,13056,843,163
5567,04/20/2009,06/14/2009,Gardening and Outdoor,812,29429,885,263
5568,09/05/2013,10/30/2013,Gardening and Outdoor,951,33221,818,181
5569,11/25/2006,12/02/2006,Gardening and Outdoor,730,42098,981,293
5570,05/30/2014,06/04/2014,Gardening and Outdoor,601,1663,997,211
5571,10/01/2006,11/24/2006,Gardening and Outdoor,899,10265,982,217
5572,03/15/2012,05/14/2012,Gardening and Outdoor,697,22561,961,299
5573,07/30/2009,09/10/2009,Gardening and Outdoor,583,22280,985,204
5574,11/29/2008,12/29/2008,Gardening and Outdoor,789,41576,948,187
5575,04/24/2007,06/17/2007,Gardening and Outdoor,765,31806,872,169
5576,06/26/2012,07/07/2012,Gardening and Outdoor,606,23293,981,258
5577,01/06/2010,02/20/2010,Gardening and Outdoor,617,47002,862,284
5578,09/21/2009,10/14/2009,Gardening and Outdoor,799,17163,828,183
5579,10/09/2012,12/04/2012,Gardening and Outdoor,825,21804,956,248
5580,08/04/2014,10/01/2014,Gardening and Outdoor,696,43458,952,216
5581,02/28/2009,03/14/2009,Gardening and Outdoor,713,28584,996,202
5582,07/16/2008,09/03/2008,Gardening and Outdoor,641,25623,929,184
5583,12/22/2010,12/27/2010,Gardening and Outdoor,640,37258,910,264
5584,06/22/2006,07/28/2006,Gardening and Outdoor,832,19281,931,153
5585,12/04/2010,01/03/2011,Gardening and Outdoor,587,11162,888,289
5586,01/26/2009,02/10/2009,Gardening and Outdoor,564,12338,824,260
5587,04/11/2014,05/23/2014,Gardening and Outdoor,836,48139,809,207
5588,07/02/2006,07/14/2006,Gardening and Outdoor,759,42182,817,189
5589,01/30/2006,02/27/2006,Gardening and Outdoor,589,45763,934,156
5590,09/15/2010,11/11/2010,Gardening and Outdoor,854,20112,990,209
5591,01/04/2007,01/24/2007,Gardening and Outdoor,699,43528,886,251
5592,09/11/2013,10/21/2013,Gardening and Outdoor,972,1193,936,152
5593,05/14/2007,06/19/2007,Gardening and Outdoor,951,30144,892,266
5594,02/20/2011,02/22/2011,Gardening and Outdoor,906,21249,837,159
5595,09/01/2008,09/14/2008,Gardening and Outdoor,593,7595,986,285
5596,10/29/2013,11/24/2013,Gardening and Outdoor,703,43926,902,239
5597,06/19/2006,08/03/2006,Gardening and Outdoor,784,33809,978,199
5598,10/01/2010,10/15/2010,Gardening and Outdoor,590,29864,841,280
5599,03/08/2012,04/05/2012,Gardening and Outdoor,793,43636,905,213
5600,07/26/2012,09/18/2012,Gardening and Outdoor,768,21381,869,239
5601,09/06/2006,10/07/2006,Gardening and Outdoor,865,17491,918,159
5602,09/13/2010,10/12/2010,Gardening and Outdoor,696,24608,909,218
5603,11/05/2006,11/17/2006,Gardening and Outdoor,746,15230,835,159
5604,04/12/2008,04/29/2008,Gardening and Outdoor,652,30949,928,253
5605,10/15/2014,12/12/2014,Gardening and Outdoor,750,18872,833,262
5606,02/19/2008,04/09/2008,Gardening and Outdoor,917,15312,903,286
5607,10/13/2014,12/03/2014,Gardening and Outdoor,860,47545,847,261
5608,10/23/2009,12/17/2009,Gardening and Outdoor,852,29788,943,220
5609,06/27/2010,06/28/2010,Gardening and Outdoor,708,3450,866,145
5610,02/26/2008,04/01/2008,Gardening and Outdoor,779,14898,960,250
5611,03/17/2013,05/14/2013,Gardening and Outdoor,752,33632,808,193
5612,06/19/2013,06/30/2013,Gardening and Outdoor,644,44386,848,256
5613,05/23/2013,05/25/2013,Gardening and Outdoor,855,22323,949,236
5614,01/19/2011,02/14/2011,Gardening and Outdoor,573,35196,832,258
5615,10/26/2010,10/31/2010,Gardening and Outdoor,767,33969,817,247
5616,09/28/2012,10/24/2012,Gardening and Outdoor,788,16628,954,241
5617,09/02/2014,10/02/2014,Gardening and Outdoor,914,13460,930,296
5618,05/13/2014,07/05/2014,Gardening and Outdoor,739,24874,832,218
5619,12/21/2011,01/27/2012,Gardening and Outdoor,718,40085,873,223
5620,07/25/2007,08/05/2007,Gardening and Outdoor,923,8163,960,214
5621,04/20/2010,05/16/2010,Gardening and Outdoor,626,25718,825,289
5622,07/31/2008,09/27/2008,Gardening and Outdoor,616,19458,934,285
5623,02/20/2013,03/24/2013,Gardening and Outdoor,735,39478,957,253
5624,03/16/2007,04/30/2007,Gardening and Outdoor,633,30143,882,200
5625,02/16/2008,02/19/2008,Gardening and Outdoor,591,10102,835,220
5626,10/02/2010,11/02/2010,Gardening and Outdoor,572,40465,849,190
5627,05/04/2014,05/16/2014,Gardening and Outdoor,958,29901,849,198
5628,05/08/2010,06/13/2010,Gardening and Outdoor,850,26382,915,184
5629,02/27/2013,03/03/2013,Gardening and Outdoor,727,11667,931,166
5630,09/09/2012,09/26/2012,Gardening and Outdoor,588,47384,866,252
5631,02/09/2006,02/14/2006,Gardening and Outdoor,819,13620,936,194
5632,11/06/2006,11/08/2006,Gardening and Outdoor,771,18991,815,176
5633,04/22/2013,06/10/2013,Gardening and Outdoor,602,45827,978,145
5634,03/24/2014,04/10/2014,Gardening and Outdoor,745,37205,851,210
5635,03/22/2008,04/12/2008,Gardening and Outdoor,830,1749,965,281
5636,04/03/2014,05/12/2014,Gardening and Outdoor,627,46615,926,283
5637,10/07/2010,11/04/2010,Gardening and Outdoor,852,45405,986,192
5638,11/22/2011,01/08/2012,Gardening and Outdoor,644,25403,993,224
5639,10/04/2012,10/06/2012,Gardening and Outdoor,890,47775,809,161
5640,01/05/2011,01/24/2011,Gardening and Outdoor,817,23713,917,186
5641,03/08/2011,05/07/2011,Gardening and Outdoor,738,4054,817,145
5642,09/16/2012,11/13/2012,Gardening and Outdoor,898,16070,841,255
5643,09/23/2006,11/03/2006,Gardening and Outdoor,578,11011,967,207
5644,06/10/2009,07/31/2009,Gardening and Outdoor,630,15582,843,181
5645,09/06/2011,11/03/2011,Gardening and Outdoor,646,1814,812,295
5646,08/13/2014,09/06/2014,Gardening and Outdoor,891,21150,894,206
5647,08/22/2009,10/07/2009,Gardening and Outdoor,722,15800,815,246
5648,12/08/2006,01/01/2007,Gardening and Outdoor,790,40540,809,155
5649,12/12/2010,12/13/2010,Gardening and Outdoor,931,18246,873,210
5650,12/01/2013,12/24/2013,Gardening and Outdoor,685,3355,997,212
5651,11/04/2011,11/27/2011,Gardening and Outdoor,890,26914,812,217
5652,12/18/2012,02/12/2013,Gardening and Outdoor,848,9167,856,143
5653,03/12/2008,03/26/2008,Gardening and Outdoor,651,38432,981,240
5654,04/12/2010,05/20/2010,Gardening and Outdoor,584,36006,936,246
5655,02/27/2014,04/25/2014,Gardening and Outdoor,910,45785,862,258
5656,02/13/2013,03/25/2013,Gardening and Outdoor,591,23984,812,279
5657,02/09/2011,04/10/2011,Gardening and Outdoor,787,36958,908,255
5658,09/13/2013,09/25/2013,Gardening and Outdoor,874,24902,924,245
5659,05/15/2011,06/05/2011,Gardening and Outdoor,899,16668,862,179
5660,07/15/2014,07/30/2014,Gardening and Outdoor,920,33238,856,248
5661,11/21/2013,12/09/2013,Gardening and Outdoor,681,15941,937,250
5662,10/10/2008,10/12/2008,Gardening and Outdoor,635,18968,822,163
5663,07/24/2007,08/25/2007,Gardening and Outdoor,937,24368,917,290
5664,03/22/2006,04/25/2006,Gardening and Outdoor,617,24606,952,271
5665,07/09/2009,07/20/2009,Gardening and Outdoor,773,40179,938,170
5666,07/06/2008,07/12/2008,Gardening and Outdoor,838,16003,807,250
5667,11/11/2014,11/15/2014,Gardening and Outdoor,719,13718,835,151
5668,10/13/2013,11/08/2013,Gardening and Outdoor,613,20464,987,174
5669,07/25/2011,09/19/2011,Gardening and Outdoor,747,48953,909,208
5670,05/19/2011,07/11/2011,Gardening and Outdoor,688,26396,955,242
5671,12/18/2008,01/07/2009,Gardening and Outdoor,598,3446,818,295
5672,04/28/2010,06/08/2010,Gardening and Outdoor,729,41517,846,296
5673,04/16/2010,04/28/2010,Gardening and Outdoor,723,8087,819,163
5674,10/17/2007,12/16/2007,Gardening and Outdoor,806,32873,991,224
5675,10/30/2011,11/08/2011,Gardening and Outdoor,749,32351,821,166
5676,01/26/2007,02/17/2007,Gardening and Outdoor,834,14479,988,253
5677,02/24/2009,02/25/2009,Gardening and Outdoor,951,13827,886,234
5678,03/17/2012,04/16/2012,Gardening and Outdoor,794,45700,808,154
5679,11/19/2010,12/07/2010,Gardening and Outdoor,786,17127,990,281
5680,10/11/2014,10/25/2014,Gardening and Outdoor,721,17709,982,297
5681,04/22/2007,06/19/2007,Gardening and Outdoor,799,10147,939,165
5682,03/09/2014,04/18/2014,Gardening and Outdoor,646,6136,867,234
5683,05/04/2012,05/05/2012,Gardening and Outdoor,735,46099,932,265
5684,02/03/2008,03/08/2008,Gardening and Outdoor,614,46537,806,299
5685,06/23/2012,08/13/2012,Gardening and Outdoor,819,46621,845,176
5686,04/21/2014,05/18/2014,Gardening and Outdoor,692,19840,890,267
5687,03/15/2013,04/06/2013,Gardening and Outdoor,794,26247,950,199
5688,05/31/2014,06/04/2014,Gardening and Outdoor,863,40460,802,145
5689,03/05/2006,04/14/2006,Gardening and Outdoor,799,13631,992,148
5690,05/01/2007,06/13/2007,Gardening and Outdoor,707,31802,808,190
5691,04/17/2011,05/30/2011,Gardening and Outdoor,902,45250,945,244
5692,10/07/2011,11/24/2011,Gardening and Outdoor,920,9645,960,262
5693,09/12/2008,10/11/2008,Gardening and Outdoor,803,41024,876,155
5694,02/22/2006,03/04/2006,Gardening and Outdoor,775,10635,896,178
5695,02/21/2012,03/11/2012,Gardening and Outdoor,565,14111,899,212
5696,08/24/2014,10/04/2014,Gardening and Outdoor,850,30739,929,175
5697,09/26/2011,10/07/2011,Gardening and Outdoor,923,1760,968,247
5698,07/23/2009,08/16/2009,Gardening and Outdoor,569,10551,888,199
5699,03/09/2010,03/21/2010,Gardening and Outdoor,819,6103,826,197
5700,06/10/2011,06/13/2011,Gardening and Outdoor,951,3781,978,249
5701,12/03/2009,12/15/2009,Gardening and Outdoor,781,35956,975,283
5702,06/12/2010,06/20/2010,Gardening and Outdoor,787,2847,999,193
5703,08/01/2007,09/14/2007,Gardening and Outdoor,734,38336,986,234
5704,09/15/2006,09/29/2006,Gardening and Outdoor,803,3216,869,195
5705,03/16/2010,03/18/2010,Gardening and Outdoor,623,12780,998,178
5706,06/22/2006,08/20/2006,Gardening and Outdoor,853,17562,856,275
5707,08/08/2013,09/27/2013,Gardening and Outdoor,713,2929,977,261
5708,12/24/2008,12/28/2008,Gardening and Outdoor,721,33879,947,167
5709,02/02/2012,03/31/2012,Gardening and Outdoor,740,12116,946,223
5710,09/03/2010,09/11/2010,Gardening and Outdoor,764,36895,844,179
5711,02/28/2007,04/24/2007,Gardening and Outdoor,572,2208,853,161
5712,07/16/2007,07/26/2007,Gardening and Outdoor,856,19212,813,177
5713,02/28/2014,03/11/2014,Gardening and Outdoor,862,6347,971,249
5714,11/24/2009,12/20/2009,Gardening and Outdoor,797,28648,822,196
5715,02/05/2007,03/01/2007,Gardening and Outdoor,786,14187,968,148
5716,08/28/2011,09/23/2011,Gardening and Outdoor,946,35750,988,271
5717,08/30/2008,10/01/2008,Gardening and Outdoor,574,24154,838,176
5718,07/21/2011,08/16/2011,Gardening and Outdoor,703,43757,852,198
5719,06/16/2013,08/09/2013,Gardening and Outdoor,800,47912,932,239
5720,11/19/2012,11/20/2012,Gardening and Outdoor,607,11350,842,168
5721,06/30/2008,07/05/2008,Gardening and Outdoor,815,4962,932,233
5722,03/17/2012,04/06/2012,Gardening and Outdoor,794,3944,893,180
5723,10/01/2013,11/05/2013,Gardening and Outdoor,802,23720,802,296
5724,09/01/2006,10/16/2006,Gardening and Outdoor,901,35359,817,201
5725,05/15/2006,05/31/2006,Gardening and Outdoor,866,2601,809,269
5726,03/23/2008,05/15/2008,Gardening and Outdoor,605,13521,850,166
5727,12/17/2010,12/28/2010,Gardening and Outdoor,840,14704,853,253
5728,12/18/2011,02/02/2012,Gardening and Outdoor,594,31615,838,163
5729,02/05/2014,02/14/2014,Gardening and Outdoor,840,16512,909,202
5730,11/08/2010,12/24/2010,Gardening and Outdoor,588,6492,951,232
5731,07/28/2013,09/18/2013,Gardening and Outdoor,799,24434,933,290
5732,10/14/2006,10/15/2006,Gardening and Outdoor,597,35342,975,148
5733,08/25/2011,09/29/2011,Gardening and Outdoor,848,16426,983,152
5734,09/30/2008,11/12/2008,Gardening and Outdoor,659,4255,834,282
5735,07/22/2013,08/20/2013,Gardening and Outdoor,848,31497,875,239
5736,08/26/2014,09/23/2014,Gardening and Outdoor,663,3570,911,292
5737,04/05/2008,04/12/2008,Gardening and Outdoor,802,41471,817,222
5738,10/29/2011,11/06/2011,Gardening and Outdoor,938,49182,919,159
5739,11/02/2009,12/08/2009,Gardening and Outdoor,643,37282,914,280
5740,03/30/2010,04/24/2010,Gardening and Outdoor,622,24097,975,282
5741,11/24/2012,01/22/2013,Gardening and Outdoor,694,16106,951,225
5742,05/18/2012,06/04/2012,Gardening and Outdoor,882,23357,914,182
5743,07/27/2007,09/09/2007,Gardening and Outdoor,756,17263,996,293
5744,07/06/2008,08/14/2008,Gardening and Outdoor,891,10812,827,216
5745,04/07/2008,05/26/2008,Gardening and Outdoor,649,20575,935,216
5746,12/30/2014,01/31/2015,Gardening and Outdoor,904,11768,833,192
5747,04/23/2007,05/22/2007,Gardening and Outdoor,834,12357,957,152
5748,12/22/2007,02/01/2008,Gardening and Outdoor,576,5014,883,245
5749,04/14/2008,05/03/2008,Gardening and Outdoor,845,14613,963,236
5750,08/29/2007,10/28/2007,Gardening and Outdoor,955,36233,807,274
5751,05/29/2006,06/08/2006,Gardening and Outdoor,947,47776,913,271
5752,09/18/2007,11/09/2007,Gardening and Outdoor,646,8509,844,185
5753,04/26/2006,06/20/2006,Gardening and Outdoor,606,28742,801,225
5754,04/29/2013,06/09/2013,Gardening and Outdoor,566,36549,899,275
5755,11/08/2011,12/04/2011,Gardening and Outdoor,635,47606,813,246
5756,05/09/2008,06/07/2008,Gardening and Outdoor,593,32258,884,176
5757,11/07/2009,12/18/2009,Gardening and Outdoor,615,36042,985,166
5758,06/25/2013,07/01/2013,Gardening and Outdoor,644,36248,856,284
5759,05/09/2008,05/18/2008,Gardening and Outdoor,660,32562,935,183
5760,05/12/2007,05/30/2007,Gardening and Outdoor,875,33237,904,155
5761,05/20/2014,06/30/2014,Gardening and Outdoor,833,24306,850,299
5762,04/10/2007,05/21/2007,Gardening and Outdoor,660,28830,853,274
5763,09/15/2013,10/22/2013,Gardening and Outdoor,810,29841,823,170
5764,01/24/2013,01/28/2013,Gardening and Outdoor,786,20974,941,225
5765,02/23/2008,03/17/2008,Gardening and Outdoor,891,27221,932,271
5766,08/02/2006,09/28/2006,Gardening and Outdoor,593,8733,854,249
5767,09/26/2007,11/02/2007,Gardening and Outdoor,857,22088,926,155
5768,06/19/2013,07/20/2013,Gardening and Outdoor,698,2224,930,256
5769,08/31/2012,10/20/2012,Gardening and Outdoor,599,49047,870,248
5770,06/02/2014,07/14/2014,Gardening and Outdoor,672,23991,937,147
5771,04/29/2011,04/30/2011,Gardening and Outdoor,897,10567,955,239
5772,10/13/2010,11/22/2010,Gardening and Outdoor,640,18399,879,156
5773,06/18/2011,07/28/2011,Gardening and Outdoor,973,17464,886,222
5774,12/27/2011,01/13/2012,Gardening and Outdoor,815,30662,984,262
5775,06/01/2011,06/04/2011,Gardening and Outdoor,916,41824,895,297
5776,12/10/2008,01/21/2009,Gardening and Outdoor,643,14191,986,177
5777,02/16/2008,03/20/2008,Gardening and Outdoor,923,7077,914,145
5778,01/11/2009,02/15/2009,Gardening and Outdoor,899,10500,944,146
5779,04/01/2010,05/25/2010,Gardening and Outdoor,903,11133,805,277
5780,02/07/2008,03/28/2008,Gardening and Outdoor,847,32457,830,273
5781,10/18/2010,11/22/2010,Gardening and Outdoor,965,15347,990,223
5782,12/10/2007,01/25/2008,Gardening and Outdoor,652,15426,887,253
5783,02/03/2006,02/24/2006,Gardening and Outdoor,811,47865,844,201
5784,09/01/2006,10/28/2006,Gardening and Outdoor,898,26411,939,216
